date,Ta_Avg（℃）,RH-Avg（%）,TC_10cm℃,TC_20cm℃,TC_30cm℃,OT1,OT,OT3,EC_10cmds/m,EC_20cmds/m,EC_30cmds/m
2023-07-07 05:30:00,22.75,78.37,25.77,27.26,27.43,14.91,38.95,28.15,0.068,0.628,0.318
2023-07-07 06:00:00,22.88,79.04,25.6,27.12,27.33,15.06,39.29,28.47,0.07,0.628,0.32
2023-07-07 06:30:00,23.95,75.45,25.44,26.99,27.26,14.9,38.66,28.09,0.07,0.624,0.318
2023-07-07 07:00:00,25.21,71.49,25.38,26.85,27.19,14.81,39.02,28.15,0.068,0.625,0.317
2023-07-07 07:30:00,26.15,69.16,25.35,26.75,27.12,15.1,38.87,28.19,0.067,0.628,0.318
2023-07-07 08:00:00,27.23,66.99,25.41,26.65,27.02,15.09,38.72,28.14,0.066,0.622,0.317
2023-07-07 08:30:00,28.38,64.49,25.67,26.59,26.96,14.62,39.29,28.01,0.066,0.624,0.317
2023-07-07 09:00:00,29.92,61.6,26.22,26.52,26.89,15.0,39.07,28.37,0.066,0.625,0.319
2023-07-07 09:30:00,31.6,57.41,26.96,26.52,26.82,14.99,38.79,27.9,0.065,0.625,0.318
2023-07-07 10:00:00,33.03,54.41,27.88,26.59,26.79,14.93,38.95,27.91,0.066,0.621,0.318
2023-07-07 10:30:00,34.56,49.75,28.75,26.72,26.72,14.85,39.0,28.22,0.066,0.622,0.315
2023-07-07 11:00:00,36.12,45.94,29.33,26.89,26.72,15.1,39.06,28.07,0.064,0.624,0.316
2023-07-07 11:30:00,37.13,43.26,30.43,27.12,26.72,15.1,38.81,28.41,0.065,0.621,0.317
2023-07-07 12:00:00,38.15,40.13,31.66,27.36,26.72,14.82,38.76,28.01,0.066,0.624,0.315
2023-07-07 12:30:00,38.62,38.52,32.81,27.67,26.75,15.11,38.61,28.14,0.067,0.621,0.316
2023-07-07 13:00:00,39.11,37.18,33.76,28.05,26.82,15.13,38.65,28.14,0.067,0.623,0.315
2023-07-07 13:30:00,39.47,35.41,34.56,28.43,26.89,15.06,38.53,27.84,0.068,0.621,0.316
2023-07-07 14:00:00,39.85,33.67,35.22,28.82,27.02,14.43,38.64,28.12,0.068,0.622,0.316
2023-07-07 14:30:00,40.37,32.3,35.66,29.22,27.16,14.98,38.68,27.96,0.069,0.62,0.315
2023-07-07 15:00:00,40.54,34.17,35.93,29.58,27.29,14.76,38.71,28.17,0.069,0.621,0.315
2023-07-07 15:30:00,40.61,35.18,36.11,29.95,27.43,14.87,38.67,28.09,0.066,0.622,0.316
2023-07-07 16:00:00,40.44,33.61,35.84,30.25,27.6,14.62,38.63,28.23,0.068,0.623,0.317
2023-07-07 16:30:00,40.51,33.43,35.3,30.47,27.77,14.43,38.56,28.02,0.065,0.623,0.317
2023-07-07 17:00:00,40.12,35.08,34.78,30.66,27.95,14.37,38.43,28.24,0.066,0.623,0.316
2023-07-07 17:30:00,39.26,37.99,34.31,30.73,28.08,14.63,38.97,27.87,0.066,0.624,0.315
2023-07-07 18:00:00,38.19,43.11,33.88,30.81,28.22,14.44,38.73,28.05,0.067,0.623,0.315
2023-07-07 18:30:00,36.53,49.61,33.43,30.81,28.36,14.06,38.48,28.0,0.064,0.623,0.316
2023-07-07 19:00:00,35.99,51.25,32.97,30.77,28.47,14.06,38.77,27.7,0.063,0.624,0.314
2023-07-07 19:30:00,34.9,52.21,32.61,30.73,28.54,14.02,38.46,27.65,0.064,0.625,0.313
2023-07-07 20:00:00,33.84,54.27,32.21,30.66,28.61,14.0,38.82,28.2,0.063,0.625,0.316
2023-07-07 20:30:00,33.05,55.84,31.74,30.58,28.68,14.14,38.81,27.8,0.062,0.625,0.316
2023-07-07 21:00:00,31.95,58.86,31.31,30.47,28.72,13.71,38.55,27.92,0.062,0.622,0.314
2023-07-07 21:30:00,31.6,59.56,30.89,30.36,28.72,13.67,38.74,28.07,0.06,0.623,0.316
2023-07-07 22:00:00,30.45,63.38,30.51,30.25,28.75,13.87,38.75,27.66,0.061,0.625,0.316
2023-07-07 22:30:00,29.15,68.6,30.13,30.1,28.75,13.87,38.7,28.1,0.059,0.623,0.316
2023-07-07 23:00:00,27.96,73.55,29.84,29.95,28.72,13.67,38.83,28.06,0.057,0.622,0.315
2023-07-07 23:30:00,27.56,76.18,29.51,29.8,28.72,13.74,38.98,28.14,0.057,0.622,0.317
2023-07-08 00:00:00,27.15,78.07,29.22,29.65,28.68,13.81,38.62,27.76,0.057,0.623,0.314
2023-07-08 00:30:00,27.33,77.86,28.97,29.47,28.65,13.36,38.81,28.0,0.058,0.623,0.315
2023-07-08 01:00:00,27.61,78.09,28.72,29.33,28.58,13.63,38.63,27.78,0.055,0.62,0.317
2023-07-08 01:30:00,26.52,82.3,28.5,29.18,28.54,13.34,38.54,27.92,0.055,0.622,0.316
2023-07-08 02:00:00,26.08,84.9,28.29,29.04,28.47,13.58,38.58,27.79,0.055,0.62,0.316
2023-07-08 02:30:00,25.74,86.1,28.08,28.9,28.43,13.45,38.47,27.71,0.052,0.621,0.314
2023-07-08 03:00:00,24.37,89.0,27.88,28.79,28.36,13.19,38.62,28.07,0.051,0.62,0.315
2023-07-08 03:30:00,24.03,91.4,27.67,28.65,28.29,13.24,38.5,27.72,0.052,0.619,0.314
2023-07-08 04:00:00,25.46,86.4,27.46,28.5,28.22,13.48,38.66,27.85,0.05,0.62,0.314
2023-07-08 04:30:00,25.76,83.0,27.29,28.36,28.15,13.42,38.58,27.74,0.05,0.618,0.315
2023-07-08 05:00:00,24.72,86.1,27.16,28.22,28.08,13.42,38.5,28.07,0.048,0.62,0.313
2023-07-08 05:30:00,24.35,87.6,27.02,28.12,28.01,13.21,38.57,27.75,0.05,0.619,0.315
2023-07-08 06:00:00,24.01,89.9,26.85,27.98,27.95,13.17,38.9,28.04,0.049,0.62,0.315
2023-07-08 06:30:00,26.01,83.9,26.72,27.88,27.88,13.12,38.3,27.94,0.048,0.618,0.316
2023-07-08 07:00:00,27.69,75.35,26.69,27.74,27.81,13.17,38.56,27.66,0.047,0.617,0.315
2023-07-08 07:30:00,28.84,71.96,26.72,27.63,27.74,13.48,38.66,27.64,0.048,0.618,0.312
2023-07-08 08:00:00,29.78,69.59,26.85,27.57,27.67,13.56,38.74,27.91,0.048,0.616,0.316
2023-07-08 08:30:00,31.08,63.68,27.16,27.5,27.6,13.25,38.67,27.94,0.046,0.616,0.314
2023-07-08 09:00:00,32.29,57.48,27.77,27.5,27.53,13.14,38.46,27.9,0.047,0.615,0.313
2023-07-08 09:30:00,33.16,52.4,28.58,27.53,27.5,13.46,38.34,27.83,0.047,0.616,0.314
2023-07-08 10:00:00,34.37,47.07,29.54,27.6,27.43,13.38,38.7,27.87,0.046,0.618,0.314
2023-07-08 10:30:00,35.39,41.19,30.55,27.77,27.4,13.4,38.57,27.97,0.048,0.614,0.312
2023-07-08 11:00:00,36.11,38.28,31.12,27.98,27.4,13.55,38.51,27.84,0.048,0.613,0.311
2023-07-08 11:30:00,36.52,36.79,32.09,28.19,27.43,13.41,38.21,27.61,0.048,0.614,0.313
2023-07-08 12:00:00,37.2,34.85,33.01,28.47,27.46,13.35,38.45,27.49,0.05,0.615,0.312
2023-07-08 12:30:00,37.7,31.95,33.84,28.75,27.5,13.8,38.48,27.72,0.05,0.618,0.313
2023-07-08 13:00:00,38.87,30.63,34.74,29.07,27.57,13.51,38.35,27.42,0.053,0.615,0.313
2023-07-08 13:30:00,38.75,29.92,35.79,29.44,27.67,13.79,38.38,27.54,0.055,0.615,0.311
2023-07-08 14:00:00,39.47,29.06,36.7,29.8,27.77,13.58,38.47,27.48,0.056,0.615,0.31
2023-07-08 14:30:00,39.48,29.93,37.45,30.21,27.88,13.47,38.44,28.0,0.055,0.616,0.311
2023-07-08 15:00:00,39.39,29.79,37.88,30.62,28.01,13.39,38.23,27.75,0.056,0.616,0.311
2023-07-08 15:30:00,39.35,29.44,38.03,31.04,28.19,13.29,38.42,27.78,0.057,0.615,0.312
2023-07-08 16:00:00,39.5,29.35,37.64,31.35,28.36,13.25,38.31,27.31,0.057,0.615,0.31
2023-07-08 16:30:00,39.83,28.41,37.08,31.62,28.54,13.32,38.26,27.53,0.056,0.616,0.311
2023-07-08 17:00:00,39.81,28.83,36.43,31.81,28.72,12.98,38.05,27.67,0.056,0.617,0.311
2023-07-08 17:30:00,39.51,29.81,35.79,31.89,28.9,12.95,38.4,27.32,0.056,0.616,0.312
2023-07-08 18:00:00,39.47,31.34,35.26,31.93,29.04,12.98,38.32,27.34,0.055,0.617,0.311
2023-07-08 18:30:00,38.12,35.49,34.69,31.89,29.18,12.86,38.11,27.52,0.055,0.617,0.312
2023-07-08 19:00:00,35.91,41.78,34.18,31.85,29.29,12.88,38.2,27.43,0.053,0.618,0.31
2023-07-08 19:30:00,33.93,46.4,33.72,31.81,29.36,12.83,38.33,27.61,0.052,0.621,0.311
2023-07-08 20:00:00,32.06,51.67,33.18,31.7,29.44,12.74,38.1,27.51,0.052,0.618,0.31
2023-07-08 20:30:00,30.9,55.14,32.69,31.58,29.47,12.94,38.1,27.47,0.052,0.616,0.313
2023-07-08 21:00:00,30.85,55.16,32.17,31.46,29.51,12.71,38.09,27.72,0.049,0.618,0.311
2023-07-08 21:30:00,30.54,55.85,31.77,31.31,29.51,12.7,38.3,27.54,0.05,0.616,0.31
2023-07-08 22:00:00,30.85,54.39,31.39,31.12,29.51,12.4,38.2,27.8,0.049,0.616,0.31
2023-07-08 22:30:00,30.37,54.88,31.08,30.96,29.51,12.66,38.38,27.47,0.048,0.614,0.31
2023-07-08 23:00:00,29.44,57.93,30.73,30.81,29.47,12.61,38.16,27.46,0.047,0.616,0.311
2023-07-08 23:30:00,29.08,60.34,30.4,30.66,29.44,12.56,38.02,27.8,0.047,0.615,0.311
2023-07-09 00:00:00,29.21,56.81,30.06,30.47,29.4,12.46,38.21,27.52,0.046,0.619,0.312
2023-07-09 00:30:00,29.11,56.95,29.8,30.32,29.36,12.36,38.31,27.69,0.043,0.615,0.31
2023-07-09 01:00:00,28.31,61.1,29.54,30.17,29.29,12.41,37.97,27.55,0.043,0.614,0.31
2023-07-09 01:30:00,28.33,62.41,29.29,29.99,29.25,12.64,38.26,27.42,0.043,0.615,0.311
2023-07-09 02:00:00,26.7,69.71,29.04,29.84,29.18,12.18,38.15,27.76,0.043,0.614,0.31
2023-07-09 02:30:00,26.19,71.88,28.82,29.69,29.11,12.38,38.06,27.59,0.041,0.612,0.309
2023-07-09 03:00:00,25.49,75.02,28.61,29.51,29.04,12.22,38.26,27.55,0.041,0.613,0.308
2023-07-09 03:30:00,26.14,71.5,28.33,29.36,28.97,12.29,38.07,27.46,0.041,0.61,0.31
2023-07-09 04:00:00,25.9,72.23,28.12,29.22,28.9,12.24,38.1,27.79,0.039,0.614,0.31
2023-07-09 04:30:00,23.97,79.88,27.91,29.07,28.82,12.28,38.01,27.68,0.039,0.611,0.31
2023-07-09 05:00:00,26.44,69.11,27.7,28.93,28.75,12.17,38.0,27.51,0.039,0.613,0.308
2023-07-09 05:30:00,25.9,71.39,27.5,28.79,28.68,12.34,38.08,27.75,0.037,0.613,0.307
2023-07-09 06:00:00,25.85,72.5,27.33,28.65,28.58,12.39,38.02,27.47,0.037,0.611,0.309
2023-07-09 06:30:00,26.36,71.66,27.19,28.5,28.5,12.06,38.12,27.38,0.037,0.611,0.309
2023-07-09 07:00:00,28.05,64.42,27.12,28.36,28.43,12.26,38.11,27.56,0.036,0.612,0.308
2023-07-09 07:30:00,29.12,60.62,27.16,28.22,28.33,11.93,38.11,27.46,0.038,0.611,0.307
2023-07-09 08:00:00,30.3,57.71,27.26,28.12,28.26,12.11,38.29,27.54,0.035,0.608,0.307
2023-07-09 08:30:00,32.14,52.39,27.57,28.05,28.19,12.24,38.16,27.5,0.038,0.609,0.309
2023-07-09 09:00:00,33.42,48.89,28.15,28.01,28.12,12.23,38.14,27.29,0.036,0.609,0.307
2023-07-09 09:30:00,34.24,46.34,28.97,28.05,28.05,12.06,37.82,27.61,0.038,0.609,0.308
2023-07-09 10:00:00,35.04,44.19,30.02,28.12,27.98,12.18,37.96,27.57,0.037,0.606,0.307
2023-07-09 10:30:00,35.83,42.04,31.15,28.29,27.95,12.34,37.51,27.66,0.038,0.61,0.308
2023-07-09 11:00:00,36.44,39.53,31.77,28.5,27.95,12.34,37.88,27.57,0.042,0.608,0.305
2023-07-09 11:30:00,37.43,36.01,33.01,28.72,27.95,12.29,37.71,27.05,0.041,0.607,0.306
2023-07-09 12:00:00,37.85,34.04,34.39,29.04,27.98,12.67,38.15,27.23,0.043,0.606,0.307
2023-07-09 12:30:00,38.24,34.28,35.7,29.4,28.01,12.61,38.03,27.39,0.044,0.607,0.306
2023-07-09 13:00:00,38.49,32.78,36.84,29.8,28.08,12.8,37.97,27.24,0.047,0.606,0.305
2023-07-09 13:30:00,38.99,31.83,37.84,30.25,28.19,12.4,37.79,27.08,0.048,0.605,0.306
2023-07-09 14:00:00,39.18,31.87,38.62,30.73,28.33,12.78,37.62,27.2,0.049,0.606,0.304
2023-07-09 14:30:00,39.47,30.07,39.21,31.19,28.47,12.4,37.87,27.4,0.049,0.609,0.303
2023-07-09 15:00:00,39.43,30.74,39.62,31.62,28.65,12.67,37.84,27.25,0.049,0.608,0.305
2023-07-09 15:30:00,39.95,29.25,39.67,32.05,28.86,12.55,37.72,27.38,0.051,0.608,0.303
2023-07-09 16:00:00,39.63,30.4,39.16,32.41,29.04,12.41,38.01,27.19,0.051,0.608,0.306
2023-07-09 16:30:00,39.34,30.63,38.52,32.65,29.25,12.35,38.01,27.16,0.052,0.611,0.304
2023-07-09 17:00:00,38.83,32.54,37.74,32.81,29.44,12.18,37.9,27.26,0.053,0.61,0.304
2023-07-09 17:30:00,37.64,36.25,37.03,32.89,29.62,12.32,37.64,27.2,0.048,0.61,0.303
2023-07-09 18:00:00,36.88,40.22,36.38,32.93,29.76,12.08,37.82,27.33,0.048,0.611,0.306
2023-07-09 18:30:00,36.47,43.18,35.79,32.89,29.91,12.01,37.99,27.3,0.048,0.615,0.302
2023-07-09 19:00:00,36.0,44.46,35.3,32.81,30.02,11.94,37.98,26.97,0.048,0.611,0.306
2023-07-09 19:30:00,34.43,49.87,34.87,32.73,30.1,11.86,38.16,27.26,0.047,0.611,0.305
2023-07-09 20:00:00,32.23,56.33,34.35,32.65,30.17,11.99,37.96,27.35,0.046,0.612,0.305
2023-07-09 20:30:00,30.9,59.01,33.8,32.53,30.21,11.82,37.84,27.05,0.045,0.61,0.303
2023-07-09 21:00:00,30.65,56.63,33.22,32.37,30.25,11.78,38.06,27.17,0.043,0.613,0.304
2023-07-09 21:30:00,29.83,58.99,32.69,32.21,30.28,11.7,37.84,27.3,0.044,0.612,0.304
2023-07-09 22:00:00,29.27,60.17,32.25,32.05,30.28,11.6,37.81,27.25,0.044,0.612,0.306
2023-07-09 22:30:00,29.05,59.43,31.81,31.85,30.25,11.4,37.87,27.11,0.042,0.611,0.304
2023-07-09 23:00:00,31.28,50.3,31.46,31.7,30.25,11.77,37.82,27.02,0.042,0.61,0.305
2023-07-09 23:30:00,31.5,49.17,31.12,31.5,30.21,11.43,37.71,26.93,0.041,0.609,0.305
2023-07-10 00:00:00,31.42,49.86,30.89,31.31,30.13,11.55,37.7,27.15,0.04,0.61,0.304
2023-07-10 00:30:00,31.27,52.41,30.66,31.12,30.1,11.54,37.9,26.98,0.038,0.609,0.304
2023-07-10 01:00:00,31.02,55.64,30.47,30.96,30.02,11.55,37.66,27.07,0.039,0.609,0.303
2023-07-10 01:30:00,30.75,59.78,30.28,30.81,29.95,11.56,37.74,26.96,0.039,0.609,0.304
2023-07-10 02:00:00,30.32,63.19,30.13,30.66,29.91,11.56,37.72,27.05,0.038,0.609,0.304
2023-07-10 02:30:00,29.95,67.15,29.99,30.51,29.84,11.59,37.83,27.14,0.037,0.608,0.303
2023-07-10 03:00:00,29.41,71.09,29.84,30.36,29.76,11.5,37.76,27.16,0.038,0.607,0.304
2023-07-10 03:30:00,29.11,74.15,29.69,30.25,29.69,11.59,37.86,26.89,0.036,0.608,0.303
2023-07-10 04:00:00,28.58,78.17,29.58,30.13,29.62,11.39,37.84,27.41,0.035,0.605,0.304
2023-07-10 04:30:00,28.35,80.7,29.4,30.02,29.54,11.56,37.85,26.86,0.035,0.607,0.305
2023-07-10 05:00:00,28.02,81.6,29.25,29.91,29.47,11.46,37.95,27.2,0.034,0.607,0.304
2023-07-10 05:30:00,27.45,84.7,29.11,29.76,29.4,11.61,37.86,26.72,0.034,0.607,0.304
2023-07-10 06:00:00,27.21,86.3,29.0,29.69,29.36,11.24,37.46,27.08,0.033,0.606,0.303
2023-07-10 06:30:00,28.76,84.0,28.9,29.58,29.29,11.2,37.55,27.07,0.033,0.604,0.303
2023-07-10 07:00:00,30.52,79.29,28.86,29.47,29.22,11.5,37.83,26.99,0.034,0.605,0.304
2023-07-10 07:30:00,31.37,77.78,28.97,29.36,29.15,11.54,37.69,26.76,0.034,0.604,0.303
2023-07-10 08:00:00,32.1,76.03,29.15,29.29,29.07,11.4,37.9,27.1,0.035,0.606,0.301
2023-07-10 08:30:00,32.51,74.73,29.54,29.25,29.0,11.58,37.82,26.82,0.033,0.607,0.301
2023-07-10 09:00:00,33.08,73.44,30.17,29.25,28.97,11.38,37.71,26.97,0.035,0.607,0.3
2023-07-10 09:30:00,33.37,73.03,30.92,29.33,28.93,11.84,38.12,27.21,0.035,0.601,0.3
2023-07-10 10:00:00,33.86,71.0,31.66,29.4,28.86,11.56,37.27,27.23,0.036,0.606,0.302
2023-07-10 10:30:00,34.35,69.67,32.37,29.54,28.86,11.79,37.69,27.03,0.036,0.605,0.302
2023-07-10 11:00:00,34.57,69.58,32.97,29.73,28.86,11.68,37.76,27.18,0.038,0.604,0.3
2023-07-10 11:30:00,35.26,66.73,33.59,29.95,28.86,11.56,37.56,27.04,0.038,0.604,0.302
2023-07-10 12:00:00,35.59,65.07,34.44,30.17,28.9,11.43,37.61,27.05,0.04,0.605,0.301
2023-07-10 12:30:00,35.75,63.55,35.3,30.4,28.97,11.65,37.69,26.95,0.039,0.603,0.301
2023-07-10 13:00:00,36.32,62.44,36.06,30.7,29.0,11.82,37.61,27.0,0.042,0.606,0.3
2023-07-10 13:30:00,36.93,58.92,36.7,31.0,29.11,12.04,37.72,26.76,0.044,0.605,0.3
2023-07-10 14:00:00,37.4,57.68,37.5,31.35,29.18,11.63,37.51,26.8,0.043,0.604,0.298
2023-07-10 14:30:00,37.64,57.54,38.22,31.66,29.29,11.74,37.75,26.85,0.046,0.603,0.3
2023-07-10 15:00:00,37.97,55.66,38.67,32.01,29.44,12.14,37.6,26.97,0.047,0.604,0.301
2023-07-10 15:30:00,38.21,53.53,39.01,32.37,29.58,11.76,37.65,26.84,0.047,0.605,0.301
2023-07-10 16:00:00,37.93,53.25,38.81,32.69,29.73,11.89,37.41,27.12,0.048,0.605,0.301
2023-07-10 16:30:00,37.86,54.28,38.37,32.93,29.87,11.73,37.73,26.78,0.048,0.606,0.3
2023-07-10 17:00:00,37.7,54.11,37.84,33.1,30.02,11.69,37.77,27.02,0.049,0.607,0.3
2023-07-10 17:30:00,37.38,55.38,37.31,33.22,30.21,11.21,37.81,26.67,0.049,0.604,0.3
2023-07-10 18:00:00,36.87,58.24,36.84,33.26,30.32,11.32,37.62,26.82,0.048,0.608,0.299
2023-07-10 18:30:00,35.39,61.62,36.38,33.26,30.43,11.36,37.51,26.88,0.047,0.607,0.299
2023-07-10 19:00:00,34.48,64.88,35.84,33.26,30.55,11.49,37.31,27.16,0.044,0.607,0.3
2023-07-10 19:30:00,33.82,67.37,35.35,33.22,30.62,11.31,37.62,26.63,0.044,0.608,0.299
2023-07-10 20:00:00,33.22,67.1,34.82,33.1,30.7,11.6,37.55,26.79,0.043,0.609,0.302
2023-07-10 20:30:00,32.05,64.24,34.39,33.01,30.77,11.34,37.54,26.71,0.044,0.607,0.299
2023-07-10 21:00:00,31.37,65.68,33.93,32.89,30.81,11.2,37.66,26.95,0.042,0.608,0.299
2023-07-10 21:30:00,30.68,68.41,33.51,32.77,30.81,11.31,37.77,27.01,0.041,0.61,0.3
2023-07-10 22:00:00,30.85,68.75,33.06,32.61,30.81,10.92,37.52,26.85,0.041,0.608,0.302
2023-07-10 22:30:00,30.0,71.97,32.69,32.45,30.81,11.1,37.69,26.51,0.04,0.609,0.3
2023-07-10 23:00:00,29.02,76.95,32.37,32.29,30.77,11.14,37.71,26.88,0.039,0.607,0.3
2023-07-10 23:30:00,28.58,80.3,32.05,32.13,30.77,11.02,37.91,26.68,0.039,0.607,0.3
2023-07-11 00:00:00,28.88,81.7,31.77,31.97,30.73,10.95,37.71,27.07,0.039,0.606,0.3
2023-07-11 00:30:00,29.41,82.5,31.54,31.81,30.66,10.81,37.68,26.93,0.038,0.606,0.3
2023-07-11 01:00:00,29.71,83.5,31.35,31.66,30.62,10.93,37.42,26.71,0.039,0.607,0.3
2023-07-11 01:30:00,30.28,81.6,31.15,31.5,30.55,11.07,37.4,26.85,0.038,0.607,0.296
2023-07-11 02:00:00,30.27,81.0,31.0,31.35,30.51,10.88,37.18,26.91,0.037,0.605,0.299
2023-07-11 02:30:00,29.67,83.2,30.89,31.23,30.43,10.82,37.62,26.7,0.035,0.605,0.301
2023-07-11 03:00:00,29.46,84.2,30.73,31.12,30.36,10.91,37.72,26.85,0.038,0.604,0.299
2023-07-11 03:30:00,29.39,84.9,30.58,31.0,30.32,10.57,37.76,26.77,0.036,0.606,0.298
2023-07-11 04:00:00,29.32,85.0,30.43,30.89,30.25,10.79,37.49,26.81,0.035,0.604,0.298
2023-07-11 04:30:00,29.06,86.0,30.32,30.77,30.17,11.09,37.65,26.72,0.035,0.604,0.299
2023-07-11 05:00:00,28.75,87.1,30.17,30.66,30.1,11.2,37.82,26.81,0.033,0.604,0.299
2023-07-11 05:30:00,28.68,86.1,30.1,30.55,30.02,10.82,37.48,26.66,0.036,0.606,0.298
2023-07-11 06:00:00,28.52,83.0,29.99,30.43,29.99,11.13,37.81,27.11,0.034,0.604,0.299
2023-07-11 06:30:00,28.49,81.0,29.87,30.36,29.91,10.93,37.3,26.71,0.033,0.602,0.299
2023-07-11 07:00:00,28.77,80.7,29.84,30.25,29.84,10.78,37.35,26.76,0.034,0.603,0.298
2023-07-11 07:30:00,29.95,78.1,29.8,30.17,29.8,11.14,37.82,27.21,0.033,0.599,0.298
2023-07-11 08:00:00,30.88,76.24,29.87,30.1,29.73,10.87,37.68,27.05,0.032,0.602,0.298
2023-07-11 08:30:00,31.31,75.64,30.1,30.02,29.69,10.85,37.32,26.8,0.035,0.603,0.297
2023-07-11 09:00:00,31.44,76.04,30.58,29.99,29.62,11.24,37.72,26.99,0.034,0.602,0.296
2023-07-11 09:30:00,32.14,75.12,31.08,30.02,29.58,11.32,37.45,26.5,0.034,0.601,0.298
2023-07-11 10:00:00,33.18,72.48,31.62,30.06,29.54,10.95,37.77,26.59,0.035,0.6,0.297
2023-07-11 10:30:00,32.97,73.37,32.33,30.13,29.51,11.19,37.89,26.84,0.036,0.601,0.297
2023-07-11 11:00:00,33.24,72.78,32.61,30.25,29.47,11.09,37.44,26.7,0.035,0.602,0.296
2023-07-11 11:30:00,33.8,71.6,32.89,30.4,29.47,10.81,37.49,26.62,0.038,0.602,0.296
2023-07-11 12:00:00,34.3,70.5,33.34,30.51,29.47,11.32,37.28,27.06,0.037,0.602,0.296
2023-07-11 12:30:00,34.57,69.45,33.84,30.66,29.51,11.2,37.39,26.83,0.038,0.602,0.296
2023-07-11 13:00:00,34.83,68.93,34.31,30.81,29.54,11.07,37.56,26.67,0.039,0.599,0.297
2023-07-11 13:30:00,35.19,67.7,34.74,31.0,29.58,11.28,37.96,26.78,0.041,0.601,0.296
2023-07-11 14:00:00,35.68,65.39,35.17,31.19,29.62,10.79,37.38,26.61,0.04,0.599,0.296
2023-07-11 14:30:00,36.16,63.69,35.7,31.39,29.69,11.29,37.55,26.62,0.041,0.601,0.295
2023-07-11 15:00:00,36.36,62.78,36.11,31.58,29.76,11.67,37.77,26.98,0.041,0.601,0.294
2023-07-11 15:30:00,36.52,62.64,36.47,31.81,29.84,11.17,37.35,26.8,0.043,0.599,0.297
2023-07-11 16:00:00,36.42,62.48,36.66,32.01,29.91,11.09,37.45,26.36,0.042,0.6,0.296
2023-07-11 16:30:00,36.21,62.57,36.57,32.21,30.02,11.09,37.84,26.95,0.041,0.603,0.294
2023-07-11 17:00:00,36.78,60.46,36.25,32.37,30.1,11.14,37.81,26.7,0.043,0.603,0.294
2023-07-11 17:30:00,36.29,61.44,35.97,32.49,30.21,11.3,37.65,26.86,0.042,0.604,0.294
2023-07-11 18:00:00,35.96,63.1,35.66,32.57,30.28,11.27,37.76,26.78,0.042,0.604,0.295
2023-07-11 18:30:00,34.96,65.15,35.35,32.61,30.4,11.01,37.51,26.74,0.041,0.603,0.294
2023-07-11 19:00:00,34.04,67.7,34.91,32.61,30.47,10.78,37.58,26.49,0.042,0.603,0.294
2023-07-11 19:30:00,33.22,70.79,34.44,32.57,30.51,11.19,37.85,26.69,0.041,0.605,0.295
2023-07-11 20:00:00,32.58,73.17,33.97,32.53,30.58,10.63,37.41,26.68,0.041,0.604,0.295
2023-07-11 20:30:00,32.62,69.43,33.59,32.45,30.62,11.13,37.74,26.99,0.041,0.606,0.293
2023-07-11 21:00:00,31.69,67.08,33.26,32.33,30.66,11.16,37.9,26.83,0.038,0.605,0.292
2023-07-11 21:30:00,30.86,67.11,32.89,32.25,30.66,10.63,37.15,26.4,0.038,0.605,0.295
2023-07-11 22:00:00,28.57,77.7,32.53,32.13,30.66,10.56,37.33,26.3,0.039,0.604,0.293
2023-07-11 22:30:00,26.05,92.3,32.21,32.01,30.66,10.91,37.86,27.0,0.037,0.605,0.294
2023-07-11 23:00:00,25.9,94.2,31.62,31.85,30.62,10.76,37.55,26.58,0.038,0.607,0.293
2023-07-11 23:30:00,26.04,94.5,31.12,31.7,30.58,10.78,37.35,26.07,0.04,0.607,0.293
2023-07-12 00:00:00,26.23,94.1,30.81,31.5,30.55,10.84,37.67,26.26,0.039,0.605,0.294
2023-07-12 00:30:00,26.2,93.7,30.58,31.35,30.51,10.67,37.44,26.24,0.042,0.606,0.295
2023-07-12 01:00:00,26.12,94.2,30.36,31.15,30.43,11.03,37.68,26.25,0.044,0.606,0.293
2023-07-12 01:30:00,26.01,94.7,30.13,31.0,30.4,11.03,37.8,26.97,0.045,0.606,0.294
2023-07-12 02:00:00,25.92,94.9,29.99,30.85,30.32,10.89,37.39,26.48,0.045,0.607,0.295
2023-07-12 02:30:00,25.89,95.3,29.84,30.7,30.25,10.75,37.28,26.59,0.046,0.604,0.294
2023-07-12 03:00:00,25.8,95.5,29.65,30.58,30.17,10.74,37.34,26.3,0.048,0.605,0.295
2023-07-12 03:30:00,25.48,94.8,29.51,30.43,30.1,10.94,37.48,26.31,0.047,0.604,0.295
2023-07-12 04:00:00,25.42,94.1,29.36,30.32,30.02,10.95,37.77,26.81,0.051,0.605,0.291
2023-07-12 04:30:00,25.32,94.8,29.18,30.17,29.95,11.46,37.39,26.7,0.047,0.604,0.293
2023-07-12 05:00:00,25.28,95.1,29.04,30.06,29.87,11.13,37.86,26.59,0.049,0.604,0.293
2023-07-12 05:30:00,25.34,94.7,28.9,29.91,29.8,11.07,37.09,26.17,0.048,0.605,0.292
2023-07-12 06:00:00,25.44,95.0,28.75,29.8,29.73,11.17,37.7,26.97,0.05,0.603,0.291
2023-07-12 06:30:00,25.67,93.6,28.68,29.69,29.65,11.26,37.34,26.15,0.051,0.603,0.289
2023-07-12 07:00:00,25.84,93.1,28.65,29.58,29.58,11.5,37.52,26.62,0.049,0.602,0.293
