date,Ta_Avg（℃）,RH-Avg（%）,TC_10cm℃,TC_20cm℃,TC_30cm℃,OT1,OT,OT3,EC_10cmds/m,EC_20cmds/m,EC_30cmds/m
2022-12-16 04:00:00,-6.538,61.47,-0.56,1.61,3.01,7.33,13.89,24.86,0.053,0.006,0.196
2022-12-16 04:30:00,-6.6,61.77,-0.58,1.59,3.0,7.34,13.85,25.21,0.052,0.007,0.195
2022-12-16 05:00:00,-7.136,62.74,-0.6,1.57,3.0,7.38,14.0,25.17,0.054,0.004,0.196
2022-12-16 05:30:00,-7.154,61.39,-0.68,1.55,2.98,7.02,13.91,25.12,0.054,0.008,0.194
2022-12-16 06:00:00,-7.269,61.88,-0.75,1.51,2.98,6.8,14.02,25.01,0.054,0.006,0.198
2022-12-16 06:30:00,-7.159,60.71,-0.83,1.49,2.96,7.04,14.0,25.03,0.051,0.005,0.196
2022-12-16 07:00:00,-7.19,61.46,-0.89,1.47,2.96,6.77,13.74,25.0,0.053,0.004,0.198
2022-12-16 07:30:00,-7.23,63.06,-0.94,1.45,2.94,6.69,13.85,25.09,0.054,0.005,0.194
2022-12-16 08:00:00,-7.09,62.77,-0.98,1.43,2.94,6.52,13.53,25.09,0.052,0.005,0.197
2022-12-16 08:30:00,-6.638,60.21,-1.0,1.4,2.92,6.21,13.69,25.02,0.052,0.004,0.197
2022-12-16 09:00:00,-5.955,58.99,-1.02,1.38,2.9,6.14,13.77,25.22,0.054,0.005,0.197
2022-12-16 09:30:00,-4.524,51.35,-1.0,1.36,2.9,6.46,13.79,24.88,0.053,0.004,0.197
2022-12-16 10:00:00,-3.42,42.56,-0.92,1.34,2.88,6.2,13.72,25.05,0.052,0.004,0.197
2022-12-16 10:30:00,-2.776,37.86,-0.77,1.32,2.88,6.09,13.67,25.13,0.052,0.004,0.196
2022-12-16 11:00:00,-2.597,36.35,-0.58,1.32,2.86,6.2,13.7,25.07,0.052,0.003,0.196
2022-12-16 11:30:00,-2.265,35.94,-0.43,1.3,2.84,6.45,13.69,25.26,0.055,0.003,0.195
2022-12-16 12:00:00,-1.951,36.18,-0.32,1.3,2.84,6.43,13.78,25.23,0.057,0.004,0.194
2022-12-16 12:30:00,-1.294,36.94,-0.22,1.3,2.82,6.76,13.72,24.98,0.054,0.003,0.197
2022-12-16 13:00:00,-0.875,39.13,-0.16,1.3,2.8,7.13,13.66,24.9,0.059,0.003,0.195
2022-12-16 13:30:00,-0.336,42.2,-0.09,1.3,2.8,6.8,13.69,25.16,0.054,0.003,0.195
2022-12-16 14:00:00,0.398,43.66,-0.01,1.32,2.8,7.14,13.72,25.27,0.056,0.003,0.195
2022-12-16 14:30:00,0.582,41.48,0.07,1.32,2.78,7.08,13.61,25.04,0.056,0.005,0.195
2022-12-16 15:00:00,0.539,41.83,0.11,1.32,2.78,7.67,13.52,25.15,0.058,0.002,0.194
2022-12-16 15:30:00,0.251,43.04,0.14,1.32,2.76,8.06,13.56,25.23,0.057,0.002,0.196
2022-12-16 16:00:00,0.088,43.23,0.16,1.32,2.76,7.96,13.43,25.12,0.057,0.005,0.196
2022-12-16 16:30:00,-0.674,45.34,0.14,1.34,2.76,8.5,13.46,25.17,0.057,0.001,0.196
2022-12-16 17:00:00,-1.46,48.55,0.07,1.34,2.76,8.22,13.76,25.16,0.057,0.007,0.196
2022-12-16 17:30:00,-2.448,52.6,-0.03,1.34,2.74,8.25,13.87,25.17,0.058,0.002,0.195
2022-12-16 18:00:00,-3.432,56.03,-0.09,1.34,2.74,8.29,13.83,25.3,0.055,0.003,0.196
2022-12-16 18:30:00,-4.912,66.33,-0.14,1.34,2.74,7.93,13.72,25.36,0.054,0.004,0.195
2022-12-16 19:00:00,-5.697,71.04,-0.18,1.34,2.74,8.34,13.76,25.21,0.057,0.005,0.198
2022-12-16 19:30:00,-6.012,74.3,-0.24,1.34,2.74,8.26,13.59,25.18,0.055,0.002,0.196
2022-12-16 20:00:00,-5.772,71.8,-0.32,1.34,2.74,8.12,13.73,25.17,0.055,0.004,0.198
2022-12-16 20:30:00,-5.767,70.91,-0.41,1.36,2.74,7.71,13.56,24.9,0.053,0.003,0.198
2022-12-16 21:00:00,-5.824,73.18,-0.51,1.36,2.74,7.39,13.46,25.05,0.053,0.001,0.195
2022-12-16 21:30:00,-5.701,74.05,-0.62,1.34,2.74,7.27,13.65,25.02,0.051,0.003,0.173
2022-12-16 22:00:00,-5.992,71.61,-0.72,1.34,2.72,6.9,13.84,25.2,0.052,0.003,0.194
2022-12-16 22:30:00,-6.442,76.52,-0.83,1.34,2.72,6.69,13.5,24.81,0.053,0.003,0.195
2022-12-16 23:00:00,-6.831,77.51,-0.94,1.32,2.72,6.24,13.91,25.09,0.051,0.002,0.197
2022-12-16 23:30:00,-8.04,78.2,-1.04,1.3,2.72,6.26,13.67,25.24,0.049,0.002,0.194
2022-12-17 00:00:00,-8.36,81.1,-1.15,1.28,2.72,6.15,13.57,25.06,0.049,0.0,0.196
2022-12-17 00:30:00,-5.701,68.29,-1.25,1.26,2.72,6.04,13.68,25.21,0.05,0.004,0.198
2022-12-17 01:00:00,-4.717,53.53,-1.34,1.24,2.72,5.88,13.98,24.74,0.049,0.003,0.196
2022-12-17 01:30:00,-3.735,43.59,-1.38,1.22,2.7,5.47,13.29,25.44,0.048,0.003,0.195
2022-12-17 02:00:00,-3.98,40.0,-1.44,1.2,2.7,5.62,13.72,25.01,0.047,0.002,0.194
2022-12-17 02:30:00,-4.878,39.57,-1.46,1.16,2.68,5.65,13.65,25.1,0.045,0.003,0.196
2022-12-17 03:00:00,-5.601,41.78,-1.49,1.14,2.68,5.63,13.53,25.1,0.045,0.003,0.194
2022-12-17 03:30:00,-6.624,44.09,-1.57,1.12,2.66,5.55,13.71,25.44,0.045,0.002,0.195
2022-12-17 04:00:00,-6.541,37.63,-1.67,1.09,2.66,5.34,13.58,24.82,0.043,0.002,0.193
2022-12-17 04:30:00,-7.304,36.46,-1.76,1.07,2.64,5.04,13.62,24.96,0.041,0.001,0.198
2022-12-17 05:00:00,-7.388,33.14,-1.85,1.05,2.62,5.23,13.7,25.2,0.041,0.001,0.196
2022-12-17 05:30:00,-8.2,35.07,-1.95,1.01,2.62,5.06,13.74,24.61,0.037,0.002,0.194
2022-12-17 06:00:00,-9.19,41.34,-2.04,0.99,2.6,4.94,13.53,25.03,0.039,0.003,0.194
2022-12-17 06:30:00,-10.15,45.81,-2.16,0.95,2.58,4.9,13.43,24.95,0.035,0.002,0.195
2022-12-17 07:00:00,-11.17,51.64,-2.29,0.93,2.56,4.69,13.4,24.87,0.035,0.002,0.194
2022-12-17 07:30:00,-11.44,54.65,-2.42,0.89,2.56,4.9,13.58,24.94,0.034,0.003,0.196
2022-12-17 08:00:00,-11.35,60.07,-2.55,0.85,2.54,4.46,13.53,25.15,0.032,0.002,0.195
2022-12-17 08:30:00,-9.45,55.7,-2.67,0.84,2.52,4.56,13.51,25.06,0.03,0.16,0.195
2022-12-17 09:00:00,-6.982,39.49,-2.74,0.8,2.5,4.63,13.35,24.93,0.03,0.002,0.195
2022-12-17 09:30:00,-5.33,34.45,-2.72,0.76,2.49,4.34,13.57,24.85,0.027,0.161,0.193
2022-12-17 10:00:00,-3.905,29.73,-2.63,0.74,2.47,4.51,13.24,25.17,0.029,0.001,0.195
2022-12-17 10:30:00,-2.752,25.94,-2.42,0.7,2.47,4.67,13.55,25.15,0.027,0.002,0.194
2022-12-17 11:00:00,-2.105,24.04,-2.21,0.68,2.43,4.74,13.42,25.12,0.027,0.161,0.195
2022-12-17 11:30:00,-1.073,23.06,-1.99,0.66,2.43,4.55,13.28,25.37,0.027,0.003,0.196
2022-12-17 12:00:00,-0.612,21.3,-1.7,0.64,2.41,4.84,13.23,25.13,0.027,0.159,0.193
2022-12-17 12:30:00,-0.133,20.38,-1.3,0.64,2.39,4.97,13.36,24.93,0.032,0.002,0.196
2022-12-17 13:00:00,0.094,19.22,-0.98,0.64,2.37,4.8,14.2,24.86,0.033,0.008,0.195
2022-12-17 13:30:00,0.844,18.89,-0.75,0.66,2.35,4.86,13.93,25.24,0.039,0.01,0.194
2022-12-17 14:00:00,1.108,18.13,-0.54,0.66,2.35,5.15,14.13,25.19,0.042,0.007,0.195
2022-12-17 14:30:00,1.591,18.02,-0.37,0.68,2.33,5.64,14.08,24.91,0.045,0.009,0.194
2022-12-17 15:00:00,1.823,17.5,-0.24,0.7,2.31,5.44,14.22,25.07,0.045,0.009,0.195
2022-12-17 15:30:00,2.206,17.1,-0.14,0.72,2.31,5.76,13.98,24.87,0.046,0.011,0.197
2022-12-17 16:00:00,1.859,17.31,-0.09,0.74,2.31,5.88,13.99,24.74,0.049,0.007,0.195
2022-12-17 16:30:00,1.08,18.12,-0.09,0.74,2.29,6.11,14.16,25.14,0.048,0.012,0.194
2022-12-17 17:00:00,-0.367,20.98,-0.16,0.76,2.29,6.16,13.96,24.63,0.048,0.009,0.195
2022-12-17 17:30:00,-2.169,25.15,-0.26,0.76,2.29,6.05,14.39,24.69,0.049,0.008,0.194
2022-12-17 18:00:00,-3.898,30.64,-0.35,0.76,2.29,6.1,14.06,25.06,0.048,0.01,0.191
2022-12-17 18:30:00,-4.243,34.85,-0.47,0.78,2.29,6.03,14.08,25.1,0.046,0.009,0.193
2022-12-17 19:00:00,-3.982,33.64,-0.6,0.78,2.27,5.85,14.12,24.92,0.045,0.009,0.194
2022-12-17 19:30:00,-3.44,30.67,-0.75,0.78,2.27,5.73,14.01,25.07,0.04,0.008,0.193
2022-12-17 20:00:00,-2.792,27.6,-0.92,0.78,2.27,5.62,14.96,24.46,0.044,0.016,0.191
2022-12-17 20:30:00,-2.934,31.9,-1.08,0.78,2.27,5.46,14.58,24.88,0.038,0.016,0.195
2022-12-17 21:00:00,-3.419,34.9,-1.21,0.78,2.27,5.55,14.47,24.88,0.039,0.013,0.195
2022-12-17 21:30:00,-4.509,36.78,-1.36,0.78,2.27,5.1,14.49,24.91,0.037,0.014,0.192
2022-12-17 22:00:00,-5.572,41.68,-1.49,0.78,2.27,5.08,14.61,25.07,0.034,0.013,0.192
2022-12-17 22:30:00,-4.988,37.99,-1.61,0.78,2.27,4.84,14.45,25.02,0.034,0.015,0.194
2022-12-17 23:00:00,-5.369,40.72,-1.74,0.76,2.27,4.99,14.47,24.93,0.032,0.013,0.196
2022-12-17 23:30:00,-4.399,37.04,-1.85,0.74,2.27,4.66,14.52,24.99,0.034,0.009,0.194
2022-12-18 00:00:00,-4.812,38.74,-1.95,0.74,2.27,4.65,14.17,25.24,0.031,0.011,0.193
2022-12-18 00:30:00,-5.428,42.15,-2.01,0.72,2.27,4.58,14.57,25.0,0.031,0.011,0.192
2022-12-18 01:00:00,-4.888,42.11,-2.1,0.68,2.25,4.68,14.4,25.06,0.03,0.012,0.193
2022-12-18 01:30:00,-4.695,46.17,-2.18,0.66,2.25,4.51,14.31,25.17,0.027,0.008,0.193
2022-12-18 02:00:00,-4.191,44.35,-2.25,0.64,2.25,4.39,13.82,24.96,0.03,0.0,0.195
2022-12-18 02:30:00,-4.069,40.84,-2.33,0.6,2.23,4.4,14.03,25.2,0.026,0.155,0.195
2022-12-18 03:00:00,-6.196,50.83,-2.4,0.59,2.21,4.61,14.01,24.93,0.027,0.153,0.193
2022-12-18 03:30:00,-8.36,61.56,-2.46,0.55,2.21,4.43,13.81,25.1,0.027,0.152,0.195
2022-12-18 04:00:00,-6.944,52.81,-2.53,0.53,2.19,4.56,13.92,25.29,0.025,0.152,0.196
2022-12-18 04:30:00,-5.388,44.55,-2.61,0.49,2.19,3.95,13.96,24.88,0.028,0.152,0.193
2022-12-18 05:00:00,-5.321,44.24,-2.67,0.47,2.17,4.21,13.66,25.25,0.025,0.15,0.195
2022-12-18 05:30:00,-5.726,45.49,-2.7,0.43,2.15,4.13,13.84,25.15,0.027,0.149,0.192
2022-12-18 06:00:00,-6.98,50.85,-2.74,0.41,2.13,4.15,13.76,25.1,0.025,0.149,0.191
2022-12-18 06:30:00,-7.498,55.75,-2.8,0.37,2.13,4.09,13.88,24.96,0.026,0.148,0.193
2022-12-18 07:00:00,-7.373,54.55,-2.86,0.35,2.11,4.08,13.65,24.77,0.027,0.148,0.194
2022-12-18 07:30:00,-8.1,60.09,-2.93,0.34,2.09,4.14,13.53,25.01,0.026,0.147,0.194
2022-12-18 08:00:00,-6.61,53.14,-2.99,0.3,2.08,3.98,13.82,25.06,0.031,0.15,0.194
2022-12-18 08:30:00,-5.173,50.76,-3.02,0.28,2.08,4.2,13.83,24.76,0.031,0.144,0.191
2022-12-18 09:00:00,-3.166,45.07,-3.01,0.24,2.06,4.29,13.86,25.08,0.031,0.146,0.193
2022-12-18 09:30:00,-1.219,41.25,-2.91,0.22,2.04,4.06,13.75,24.88,0.031,0.145,0.195
2022-12-18 10:00:00,1.438,35.25,-2.74,0.2,2.02,4.01,13.52,24.93,0.032,0.144,0.192
2022-12-18 10:30:00,2.948,30.19,-2.46,0.18,2.0,4.19,13.49,24.88,0.033,0.143,0.19
2022-12-18 11:00:00,3.885,28.31,-2.14,0.18,1.98,4.36,13.86,25.14,0.035,0.146,0.193
2022-12-18 11:30:00,4.892,27.23,-1.82,0.18,1.98,3.99,13.79,25.29,0.033,0.141,0.191
2022-12-18 12:00:00,5.841,25.45,-1.48,0.18,1.96,4.51,13.8,25.03,0.035,0.144,0.19
2022-12-18 12:30:00,6.444,24.98,-1.06,0.2,1.94,4.6,13.88,24.89,0.033,0.142,0.19
2022-12-18 13:00:00,7.066,23.72,-0.7,0.24,1.94,4.53,13.71,25.05,0.035,0.14,0.189
2022-12-18 13:30:00,7.593,21.84,-0.47,0.26,1.92,4.77,13.64,25.16,0.035,0.14,0.192
2022-12-18 14:00:00,7.784,21.68,-0.26,0.3,1.92,5.11,13.8,25.06,0.038,0.141,0.192
2022-12-18 14:30:00,8.15,20.75,-0.07,0.34,1.92,5.41,13.71,24.79,0.043,0.143,0.193
2022-12-18 15:00:00,8.34,20.26,0.09,0.35,1.9,5.42,13.68,24.98,0.052,0.14,0.191
2022-12-18 15:30:00,8.27,20.11,0.2,0.39,1.9,5.71,13.63,25.24,0.055,0.14,0.193
2022-12-18 16:00:00,8.06,20.45,0.3,0.41,1.9,5.76,13.78,25.25,0.055,0.138,0.192
2022-12-18 16:30:00,7.18,21.99,0.32,0.43,1.9,6.26,13.9,24.8,0.056,0.138,0.193
2022-12-18 17:00:00,5.715,25.05,0.22,0.45,1.9,6.17,13.67,24.85,0.053,0.142,0.192
2022-12-18 17:30:00,4.045,28.81,0.01,0.45,1.9,6.35,13.92,25.17,0.054,0.139,0.191
2022-12-18 18:00:00,2.491,31.48,-0.14,0.47,1.92,6.46,13.86,24.9,0.05,0.141,0.19
2022-12-18 18:30:00,1.167,34.72,-0.26,0.47,1.92,6.08,13.61,24.87,0.049,0.141,0.192
2022-12-18 19:00:00,1.093,34.68,-0.3,0.49,1.92,6.36,13.91,25.11,0.046,0.141,0.191
2022-12-18 19:30:00,0.434,36.21,-0.33,0.49,1.92,6.51,13.62,24.89,0.044,0.143,0.192
2022-12-18 20:00:00,-0.166,38.32,-0.37,0.51,1.92,6.52,13.72,25.03,0.045,0.138,0.193
2022-12-18 20:30:00,-0.88,40.77,-0.41,0.51,1.92,6.5,13.74,25.01,0.041,0.14,0.194
2022-12-18 21:00:00,-1.3,42.08,-0.47,0.53,1.92,6.61,13.69,25.06,0.039,0.142,0.19
2022-12-18 21:30:00,-1.844,44.0,-0.51,0.55,1.94,6.47,13.87,24.9,0.039,0.143,0.189
2022-12-18 22:00:00,-1.901,44.62,-0.58,0.55,1.94,5.99,13.72,24.79,0.036,0.142,0.192
2022-12-18 22:30:00,-2.33,46.39,-0.7,0.55,1.94,6.01,13.62,24.98,0.035,0.142,0.189
2022-12-18 23:00:00,-2.371,46.51,-0.81,0.57,1.94,5.75,13.6,25.01,0.033,0.143,0.192
2022-12-18 23:30:00,-3.274,48.82,-0.92,0.59,1.94,5.69,13.7,24.81,0.032,0.141,0.19
2022-12-19 00:00:00,-4.296,53.21,-1.04,0.59,1.96,5.44,13.75,25.11,0.032,0.139,0.191
2022-12-19 00:30:00,-4.419,61.23,-1.17,0.59,1.96,5.44,13.83,25.21,0.031,0.143,0.19
2022-12-19 01:00:00,-5.256,63.66,-1.29,0.59,1.96,5.22,13.65,24.95,0.028,0.141,0.19
2022-12-19 01:30:00,-5.817,66.31,-1.42,0.6,1.96,5.09,13.87,25.0,0.03,0.142,0.194
2022-12-19 02:00:00,-6.721,69.31,-1.53,0.59,1.98,4.88,13.68,24.95,0.027,0.141,0.191
2022-12-19 02:30:00,-6.69,76.27,-1.65,0.59,1.98,4.86,13.79,25.13,0.027,0.141,0.191
2022-12-19 03:00:00,-6.88,75.17,-1.74,0.59,1.98,4.63,13.78,24.99,0.026,0.138,0.189
2022-12-19 03:30:00,-6.877,73.46,-1.85,0.57,1.98,4.72,13.75,24.91,0.028,0.139,0.192
2022-12-19 04:00:00,-7.206,73.51,-1.95,0.55,1.98,4.57,13.85,25.02,0.026,0.141,0.19
2022-12-19 04:30:00,-7.334,71.68,-2.04,0.53,1.98,4.75,13.68,24.95,0.026,0.139,0.191
2022-12-19 05:00:00,-7.287,71.69,-2.14,0.53,1.98,4.47,13.59,24.74,0.026,0.14,0.195
2022-12-19 05:30:00,-7.316,70.74,-2.21,0.49,1.98,4.32,13.76,25.04,0.026,0.139,0.193
2022-12-19 06:00:00,-7.108,67.78,-2.29,0.47,1.96,4.56,13.84,24.77,0.026,0.14,0.19
2022-12-19 06:30:00,-7.055,66.07,-2.36,0.45,1.96,4.27,13.72,24.72,0.026,0.14,0.19
2022-12-19 07:00:00,-7.31,66.86,-2.4,0.43,1.96,4.34,13.83,25.06,0.025,0.137,0.19
2022-12-19 07:30:00,-7.285,65.39,-2.48,0.39,1.94,4.21,13.67,24.56,0.024,0.136,0.191
2022-12-19 08:00:00,-7.479,66.31,-2.55,0.37,1.94,4.25,13.47,25.09,0.023,0.138,0.193
2022-12-19 08:30:00,-6.367,65.35,-2.61,0.34,1.92,4.3,13.45,24.82,0.025,0.136,0.193
2022-12-19 09:00:00,-4.761,60.83,-2.63,0.32,1.92,4.24,13.6,24.7,0.023,0.136,0.192
2022-12-19 09:30:00,-3.823,57.39,-2.59,0.28,1.9,4.31,13.72,24.83,0.023,0.137,0.191
2022-12-19 10:00:00,-2.971,55.08,-2.46,0.26,1.9,4.04,13.55,24.8,0.025,0.137,0.192
2022-12-19 10:30:00,-2.286,52.91,-2.25,0.24,1.88,4.45,13.74,24.66,0.023,0.137,0.192
2022-12-19 11:00:00,-1.249,51.05,-2.02,0.22,1.88,4.56,13.74,24.52,0.023,0.138,0.191
2022-12-19 11:30:00,0.238,47.29,-1.82,0.22,1.86,4.6,13.66,24.83,0.024,0.136,0.19
2022-12-19 12:00:00,1.197,44.94,-1.55,0.22,1.84,4.46,13.77,25.05,0.024,0.136,0.191
2022-12-19 12:30:00,1.625,43.44,-1.17,0.22,1.84,4.19,13.53,24.95,0.028,0.136,0.191
2022-12-19 13:00:00,2.261,41.64,-0.85,0.24,1.82,4.85,13.63,25.15,0.032,0.133,0.193
2022-12-19 13:30:00,2.905,39.58,-0.62,0.26,1.82,4.66,13.62,25.07,0.041,0.135,0.192
2022-12-19 14:00:00,3.073,38.47,-0.41,0.28,1.8,5.03,13.59,24.84,0.047,0.137,0.191
2022-12-19 14:30:00,3.286,37.62,-0.24,0.32,1.8,5.41,13.64,25.03,0.049,0.137,0.19
2022-12-19 15:00:00,3.585,37.2,-0.12,0.34,1.8,5.23,13.63,24.82,0.05,0.137,0.191
2022-12-19 15:30:00,3.504,37.11,-0.01,0.35,1.8,5.4,13.61,24.67,0.051,0.135,0.19
2022-12-19 16:00:00,3.394,37.57,0.05,0.37,1.8,5.53,13.82,25.06,0.05,0.134,0.193
2022-12-19 16:30:00,3.032,38.7,0.05,0.39,1.8,5.86,13.46,24.78,0.052,0.138,0.192
2022-12-19 17:00:00,2.028,40.98,-0.03,0.41,1.8,5.89,13.94,24.73,0.048,0.137,0.189
2022-12-19 17:30:00,0.84,45.26,-0.16,0.43,1.8,5.94,13.75,24.74,0.046,0.136,0.191
2022-12-19 18:00:00,-0.315,51.67,-0.28,0.43,1.8,5.77,13.44,24.87,0.048,0.137,0.19
2022-12-19 18:30:00,-0.901,53.58,-0.35,0.45,1.8,6.04,13.66,25.33,0.047,0.139,0.191
2022-12-19 19:00:00,-1.21,56.17,-0.41,0.45,1.8,5.83,13.95,25.38,0.046,0.139,0.19
2022-12-19 19:30:00,-1.791,57.49,-0.45,0.47,1.8,6.1,13.54,24.75,0.045,0.14,0.191
2022-12-19 20:00:00,-2.029,57.96,-0.51,0.49,1.82,5.84,13.56,25.12,0.043,0.138,0.189
2022-12-19 20:30:00,-2.41,58.7,-0.58,0.49,1.82,5.82,13.81,24.88,0.045,0.141,0.192
2022-12-19 21:00:00,-2.637,60.01,-0.68,0.51,1.82,5.64,13.65,25.0,0.044,0.142,0.19
2022-12-19 21:30:00,-2.49,59.51,-0.79,0.51,1.82,5.61,13.77,24.45,0.043,0.141,0.189
2022-12-19 22:00:00,-2.717,61.52,-0.89,0.51,1.82,5.51,13.65,24.84,0.04,0.14,0.19
2022-12-19 22:30:00,-3.083,62.82,-0.96,0.53,1.84,5.2,13.7,25.14,0.042,0.141,0.191
2022-12-19 23:00:00,-3.114,64.89,-1.04,0.53,1.84,5.21,13.36,24.78,0.041,0.141,0.191
2022-12-19 23:30:00,-3.081,64.65,-1.11,0.53,1.84,5.33,13.35,25.03,0.042,0.141,0.19
2022-12-20 00:00:00,-3.187,65.8,-1.19,0.53,1.84,5.16,13.63,24.83,0.042,0.14,0.19
2022-12-20 00:30:00,-2.939,65.44,-1.25,0.53,1.86,5.26,13.54,24.97,0.039,0.14,0.192
2022-12-20 01:00:00,-2.901,65.26,-1.25,0.53,1.86,4.97,13.55,24.96,0.037,0.14,0.191
2022-12-20 01:30:00,-3.045,66.68,-1.25,0.53,1.86,4.96,13.6,24.89,0.038,0.14,0.19
2022-12-20 02:00:00,-3.174,67.53,-1.25,0.53,1.86,4.95,13.82,25.14,0.038,0.141,0.19
2022-12-20 02:30:00,-3.316,68.41,-1.29,0.53,1.86,4.87,13.69,24.83,0.037,0.138,0.19
2022-12-20 03:00:00,-3.466,69.6,-1.3,0.53,1.86,4.9,13.69,25.03,0.037,0.141,0.193
2022-12-20 03:30:00,-3.496,69.01,-1.32,0.51,1.86,4.6,13.79,24.85,0.036,0.14,0.191
2022-12-20 04:00:00,-3.734,70.76,-1.32,0.51,1.86,4.96,13.65,24.76,0.035,0.141,0.192
2022-12-20 04:30:00,-3.941,70.67,-1.36,0.49,1.86,4.83,13.54,25.09,0.033,0.137,0.191
2022-12-20 05:00:00,-3.574,68.79,-1.44,0.49,1.86,4.87,13.55,25.15,0.035,0.137,0.191
2022-12-20 05:30:00,-3.377,67.94,-1.46,0.49,1.86,4.75,13.62,24.88,0.034,0.137,0.192
2022-12-20 06:00:00,-3.406,68.19,-1.44,0.47,1.86,4.68,13.71,24.99,0.032,0.138,0.192
2022-12-20 06:30:00,-3.322,68.0,-1.44,0.47,1.86,4.79,13.5,24.97,0.033,0.139,0.192
2022-12-20 07:00:00,-3.403,69.75,-1.44,0.45,1.86,4.55,13.64,25.06,0.03,0.135,0.189
2022-12-20 07:30:00,-3.13,67.89,-1.42,0.45,1.84,4.64,13.59,25.15,0.032,0.138,0.189
2022-12-20 08:00:00,-2.985,67.0,-1.38,0.43,1.84,5.02,13.62,24.92,0.032,0.138,0.188
2022-12-20 08:30:00,-2.756,65.82,-1.36,0.43,1.84,4.67,13.53,25.0,0.029,0.138,0.189
2022-12-20 09:00:00,-2.115,63.7,-1.3,0.43,1.82,4.74,13.6,25.08,0.028,0.137,0.19
2022-12-20 09:30:00,-1.064,59.06,-1.23,0.41,1.82,4.98,13.73,25.06,0.028,0.135,0.189
2022-12-20 10:00:00,-0.232,53.86,-1.1,0.41,1.82,4.94,13.85,24.81,0.028,0.138,0.188
2022-12-20 10:30:00,0.562,51.0,-0.92,0.43,1.82,5.02,13.72,24.96,0.028,0.135,0.192
2022-12-20 11:00:00,1.255,47.4,-0.73,0.43,1.82,4.9,13.75,24.99,0.029,0.137,0.191
2022-12-20 11:30:00,1.346,45.77,-0.56,0.43,1.82,5.11,13.4,24.83,0.031,0.137,0.191
2022-12-20 12:00:00,1.579,44.05,-0.43,0.47,1.82,5.28,13.79,25.01,0.035,0.137,0.188
2022-12-20 12:30:00,2.151,42.22,-0.33,0.47,1.82,5.21,13.51,25.06,0.038,0.135,0.192
2022-12-20 13:00:00,2.557,41.14,-0.24,0.49,1.8,5.28,13.72,25.06,0.041,0.135,0.188
2022-12-20 13:30:00,2.73,41.25,-0.16,0.51,1.8,5.6,13.52,24.91,0.043,0.137,0.19
2022-12-20 14:00:00,3.013,41.66,-0.1,0.53,1.8,5.8,13.61,25.04,0.044,0.134,0.19
2022-12-20 14:30:00,3.245,41.67,-0.05,0.53,1.8,5.76,13.53,25.07,0.047,0.136,0.192
2022-12-20 15:00:00,3.156,42.11,-0.01,0.55,1.82,5.56,13.88,25.08,0.049,0.138,0.189
2022-12-20 15:30:00,3.142,43.0,0.03,0.55,1.82,5.97,13.53,24.78,0.049,0.138,0.19
2022-12-20 16:00:00,2.898,44.56,0.03,0.57,1.82,6.04,13.82,24.84,0.049,0.139,0.188
2022-12-20 16:30:00,2.967,45.0,-0.01,0.57,1.82,6.41,13.53,24.96,0.05,0.139,0.189
2022-12-20 17:00:00,2.049,48.54,-0.05,0.59,1.82,6.32,13.74,24.66,0.05,0.139,0.19
2022-12-20 17:30:00,0.387,52.2,-0.12,0.59,1.82,6.28,13.69,24.8,0.049,0.137,0.191
2022-12-20 18:00:00,-1.214,58.88,-0.22,0.59,1.82,6.2,13.75,24.86,0.048,0.14,0.191
2022-12-20 18:30:00,-2.582,65.49,-0.28,0.59,1.84,6.37,13.6,24.8,0.047,0.141,0.186
2022-12-20 19:00:00,-2.121,66.34,-0.33,0.59,1.84,6.45,13.62,24.86,0.048,0.141,0.192
2022-12-20 19:30:00,-2.648,66.75,-0.39,0.6,1.84,6.41,13.68,25.17,0.046,0.14,0.19
2022-12-20 20:00:00,-3.623,72.38,-0.43,0.6,1.84,5.94,13.76,24.82,0.046,0.139,0.191
2022-12-20 20:30:00,-3.636,71.84,-0.49,0.6,1.84,6.02,13.62,25.01,0.048,0.142,0.186
2022-12-20 21:00:00,-3.492,72.57,-0.58,0.6,1.84,6.01,13.64,25.23,0.048,0.14,0.19
2022-12-20 21:30:00,-4.083,71.7,-0.68,0.62,1.84,5.81,13.64,24.86,0.043,0.14,0.188
2022-12-20 22:00:00,-4.959,77.42,-0.79,0.62,1.86,5.72,13.64,25.09,0.043,0.141,0.188
2022-12-20 22:30:00,-5.027,76.65,-0.91,0.62,1.86,5.44,13.66,24.93,0.043,0.14,0.188
2022-12-20 23:00:00,-4.638,75.11,-1.04,0.62,1.86,5.4,13.91,25.02,0.042,0.138,0.19
2022-12-20 23:30:00,-4.819,76.88,-1.15,0.62,1.86,5.27,13.49,24.6,0.044,0.14,0.19
2022-12-21 00:00:00,-4.161,73.72,-1.25,0.62,1.86,5.17,13.74,25.11,0.042,0.139,0.189
2022-12-21 00:30:00,-4.006,71.06,-1.36,0.6,1.86,4.68,13.79,24.92,0.041,0.139,0.189
2022-12-21 01:00:00,-4.058,69.45,-1.44,0.6,1.86,4.94,13.8,24.79,0.039,0.138,0.188
2022-12-21 01:30:00,-5.53,73.44,-1.51,0.6,1.86,4.74,13.64,24.83,0.042,0.138,0.191
2022-12-21 02:00:00,-6.406,77.08,-1.59,0.59,1.86,4.81,13.48,24.73,0.038,0.139,0.189
